TSNE1,TSNE2,TSNE3,k
6.9298177,3.8562236,9.705384,1.411064264976685
7.265664,3.8108323,9.493993,1.39972438805382
7.5838037,3.7677875,9.270536,1.388430298833947
7.8883095,3.7254398,9.030717,1.377192808307767
8.181738,3.6846037,8.771164,1.36602733972364
8.461929,3.6468923,8.496887,1.354937047325721
8.713066,3.614817,8.21218,1.343915401915653
8.954256,3.5901957,7.908348,1.332955756870502
9.177761,3.571064,7.595401,1.322055064070239
9.388051,3.5598443,7.268528,1.311205175284761
9.577216,3.554509,6.931051,1.300399800408126
9.749061,3.5575264,6.5870266,1.289639500654128
9.901578,3.5689325,6.2417693,1.278932063805257
10.037107,3.5876448,5.8895917,1.26828510497391
10.1539135,3.6132064,5.5303206,1.257705968652403
10.258284,3.647717,5.173821,1.24721306102972
10.343768,3.6891687,4.8112626,1.236816577410796
10.412651,3.7374995,4.448356,1.226510456076493
10.470189,3.792744,4.0896397,1.216286492184401
10.512406,3.8547382,3.7295594,1.206142711362403
10.537406,3.9223764,3.3692806,1.196076691197748
10.555508,3.9950182,3.016394,1.186081091448298
10.560112,4.071668,2.6684523,1.176142144067506
10.552573,4.152733,2.3220067,1.166254577559948
10.536325,4.238882,1.9764433,1.15643318414907
10.513065,4.3284903,1.6349204,1.146691623290474
10.479657,4.4198794,1.2980074,1.137045929316487
10.434828,4.5128407,0.9658005,1.12751624059485
10.382011,4.6099167,0.62916493,1.118113675697578
10.319359,4.7040834,0.30901548,1.108838736698752
10.246281,4.802793,-0.02206737,1.099688006533393
10.163607,4.8987784,-0.3413902,1.090667501155493
10.0722,4.996264,-0.6636692,1.081790330433226
9.972789,5.0913568,-0.9812775,1.073047437807019
9.867963,5.1854696,-1.2925961,1.064426140907247
9.757266,5.2752557,-1.5931579,1.055920608771284
9.645392,5.3636417,-1.8904672,1.047520609321821
9.522423,5.451661,-2.1899028,1.039226806714953
9.393299,5.5385256,-2.4884071,1.031044710897048
9.260213,5.622278,-2.7803543,1.022981465465858
9.122974,5.703523,-3.0686414,1.01505357301298
8.9782,5.782462,-3.3533697,1.007274012272407
8.830138,5.8594775,-3.636807,0.9996376116197216
8.680198,5.9335113,-3.913285,0.9921452459983712
8.526227,6.0056376,-4.1875553,0.9848026969372524
8.372924,6.074089,-4.4559927,0.9776077031522512
8.2133045,6.1418433,-4.7216377,0.9705560426154096
8.049764,6.206938,-4.9857335,0.9636517375180246
7.880995,6.271632,-5.2462244,0.956903529170706
7.7177005,6.3323708,-5.4996443,0.9503129708437644
7.548424,6.391557,-5.750225,0.9438767467022664
7.375772,6.449285,-5.9983106,0.9375905365078716
7.2013307,6.5048223,-6.239945,0.931456902395892
7.0256944,6.5597124,-6.481755,0.9254856579095856
6.849878,6.61286,-6.7178216,0.919684187768036
6.672777,6.665343,-6.9537516,0.9140549571890882
6.4963,6.715448,-7.182493,0.90860606132843
6.314336,6.76606,-7.4112782,0.9033451969324496
6.133677,6.814767,-7.6348886,0.8982734483517033
5.951119,6.862117,-7.8547983,0.8933883269596921
5.770385,6.9088383,-8.06783,0.8886879504120931
5.584079,6.953993,-8.283269,0.8841749890871299
5.3963184,6.9979544,-8.495341,0.8798570891714876
5.212341,7.0400553,-8.700161,0.8757366918390552
5.0252767,7.0825562,-8.904486,0.871809648844251
4.8338227,7.123969,-9.10795,0.8680784226578604
4.645904,7.164138,-9.305472,0.8645527310997881
4.4533653,7.2047477,-9.50812,0.8612350934485685
4.258288,7.244142,-9.705997,0.8581256082307532
4.062333,7.283468,-9.906549,0.8552261736976716
3.8682134,7.322042,-10.103686,0.8525402367295776
3.6768997,7.358747,-10.296802,0.8500731327689287
3.4845724,7.395555,-10.491379,0.8478230950521891
3.2941751,7.4315605,-10.684795,0.845785069301186
3.1097543,7.465851,-10.871616,0.8439605272275867
2.932336,7.4989786,-11.057308,0.8423580619616674
2.76763,7.5296464,-11.229557,0.8409871059331797
2.6233432,7.556902,-11.386644,0.8398486691953234
2.5049148,7.5807586,-11.522477,0.8389401028992846
2.4096472,7.6005316,-11.637396,0.838259758808193
2.3396602,7.6162686,-11.731236,0.8378051504315819
2.2819378,7.6302876,-11.817464,0.8375755398420339
-5.30113,4.501156,-2.2427638,4.390587828018326
-5.4220715,4.5009766,-2.1778073,4.336792829855983
-5.566072,4.503271,-2.0974655,4.285131561094584
-5.73564,4.502958,-2.002266,4.235671484043491
-5.945326,4.497072,-1.88766,4.188418540072469
-6.17299,4.4805026,-1.7639035,4.143328513661956
-6.4097986,4.451874,-1.6394526,4.100334465409512
-6.6438923,4.4096756,-1.5189254,4.05935832242163
-6.877555,4.3506374,-1.4048568,4.020305552374117
-7.0989046,4.275706,-1.3011267,3.983055883709067
-7.326045,4.1841145,-1.2004124,3.947474018952422
-7.542141,4.079803,-1.1087358,3.913431092863902
-7.7548747,3.9586213,-1.0237458,3.880809238677903
-7.952967,3.8264954,-0.95110226,3.849501610431126
-8.152106,3.6731637,-0.88497627,3.81941778025214
-8.337302,3.509918,-0.8303619,3.790492207097848
-8.513303,3.3318362,-0.78527206,3.762679925194073
-8.669928,3.1459298,-0.7544537,3.735935321329761
-8.819178,2.945037,-0.73374075,3.710186897218919
-8.949925,2.7385302,-0.7259737,3.68533605030035
-9.067819,2.523856,-0.728516,3.661293356903915
-9.16418,2.3128414,-0.74253356,3.637983076107574
-9.248843,2.0942738,-0.7670066,3.615333445798176
-9.319378,1.8751048,-0.80100554,3.593292648184674
-9.377305,1.6555618,-0.8426832,3.571824758354587
-9.422693,1.4346268,-0.89255846,3.550882558864831
-9.453942,1.2153414,-0.9503732,3.530406410126919
-9.473428,0.99927247,-1.0139319,3.510348600656093
-9.479726,0.78013766,-1.0873967,3.490668265913083
-9.474991,0.572701,-1.1646495,3.471337312255222
-9.45719,0.36266944,-1.2500334,3.452342146167362
-9.428108,0.15494886,-1.3427397,3.433663690012504
-9.388359,-0.04517994,-1.4409274,3.415289986854138
-9.339801,-0.23592927,-1.54242,3.397215399479591
-9.277856,-0.42583898,-1.6538408,3.379408063387171
-9.209544,-0.60995454,-1.768866,3.361830361040625
-9.1306505,-0.78834605,-1.8884238,3.344454096402115
-9.043096,-0.9631011,-2.0142221,3.327253125260311
-8.948499,-1.133175,-2.1438284,3.310208259085591
-8.846731,-1.3016715,-2.2782338,3.293305041621781
-8.7458935,-1.4576013,-2.408725,3.276529384994076
-8.635602,-1.6188459,-2.547392,3.259859267808109
-8.525468,-1.7727237,-2.6851363,3.243274431363858
-8.412149,-1.9294426,-2.8261557,3.226767615978499
-8.30106,-2.0840855,-2.9644344,3.210337609005664
-8.18813,-2.2445269,-3.109375,3.193984517509562
-8.07693,-2.4103382,-3.2527843,3.177711520050805
-7.9647746,-2.5792685,-3.3986838,3.161519220734144
-7.8548756,-2.7515063,-3.5422544,3.145408316689392
-7.7451725,-2.9312468,-3.6919887,3.129375829605708
-7.6353073,-3.111091,-3.8413796,3.113410391470868
-7.524474,-3.2944267,-3.9902842,3.097504247661296
-7.4102726,-3.4818802,-4.1427875,3.081635663740474
-7.297175,-3.6638494,-4.2911296,3.065776562923439
-7.1759596,-3.8531497,-4.446448,3.049913224404575
-7.051286,-4.038755,-4.6007776,3.034046608873767
-6.917559,-4.223735,-4.7584243,3.01817965437365
-6.7761073,-4.40584,-4.9177947,3.00229888147216
-6.628273,-4.585527,-5.078405,2.986387838422043
-6.4730425,-4.7542667,-5.2358313,2.970439602203041
-6.306096,-4.9205103,-5.396535,2.954450647220048
-6.130385,-5.080424,-5.556895,2.93844119781171
-5.9495587,-5.229974,-5.7125463,2.922428850544754
-5.757637,-5.3732967,-5.868214,2.906407426518521
-5.5536966,-5.5110807,-6.0238,2.890359224219533
-5.3397374,-5.6375427,-6.175232,2.874266891758896
-5.1117225,-5.7561936,-6.3251786,2.858126351736016
-4.8748364,-5.863936,-6.469694,2.84193965200589
-4.623644,-5.9588532,-6.6084175,2.825707721970685
-4.36649,-6.0433984,-6.7390304,2.809451985598781
-4.0963044,-6.1195226,-6.8649917,2.793189206909633
-3.816693,-6.1851797,-6.982913,2.776910258385502
-3.527764,-6.241376,-7.092356,2.760609646750849
-3.2373917,-6.287546,-7.1892533,2.744299826076656
-2.931949,-6.3252134,-7.278332,2.727983136225315
-2.6175394,-6.3563223,-7.3581777,2.711649427243679
-2.297382,-6.3770466,-7.4233932,2.695285318647216
-1.9773723,-6.3894176,-7.4738517,2.678859641165021
-1.636847,-6.3938828,-7.510503,2.662345253450421
-1.301215,-6.392319,-7.532807,2.645729642417411
-0.95768964,-6.381473,-7.535969,2.629008989258678
-0.60930526,-6.366815,-7.523348,2.61218878520284
-0.25687298,-6.34328,-7.4866295,2.595285493235472
0.08529573,-6.317595,-7.4361176,2.578329319130253
0.43504205,-6.284723,-7.359898,2.561345735142337
0.784605,-6.246836,-7.261621,2.544360100523891
1.1308905,-6.2042513,-7.1403604,2.527385932175868
1.4699628,-6.158337,-6.9960794,2.510426402204732
1.7988247,-6.108704,-6.8268037,2.493487091404752
2.117972,-6.056763,-6.63316,2.476551982284854
2.432899,-6.0038376,-6.4148693,2.459597571106166
2.7385423,-5.9493036,-6.1688395,2.442623585704473
3.0324903,-5.896002,-5.90029,2.425619445364622
3.311709,-5.8452425,-5.6068897,2.408558621153261
3.5703886,-5.799075,-5.2937956,2.391447596085465
3.8108768,-5.757969,-4.9598165,2.374297130283486
4.025708,-5.723959,-4.613204,2.357099943032464
4.218881,-5.6970444,-4.2437625,2.339855922823849
4.387256,-5.678934,-3.8542826,2.322559820167952
4.5276284,-5.6702332,-3.4496925,2.305199487720048
4.6418777,-5.673164,-3.0287693,2.287790219366339
4.727099,-5.6873655,-2.594382,2.270370897085624
4.779564,-5.7122264,-2.1560955,2.252967287033032
4.7939773,-5.747235,-1.716682,2.235558012275199
4.772487,-5.79182,-1.2682085,2.218122625533325
4.7169466,-5.844774,-0.8215224,2.200648685009808
4.6266704,-5.904277,-0.37726265,2.18311562093677
4.496835,-5.9664764,0.06408786,2.165530614732696
4.3293486,-6.0298114,0.4993613,2.147932974218251
4.127789,-6.088457,0.9211993,2.130349361141894
3.8964112,-6.142533,1.3328006,2.112787279110108
3.634446,-6.1862187,1.7265794,2.095237660829844
3.3423188,-6.212595,2.1050017,2.077667424788128
3.0234754,-6.21653,2.4635973,2.060052498855363
2.6814113,-6.2006555,2.809217,2.042381067128452
2.3243284,-6.1554785,3.1338062,2.024653671370447
1.9546516,-6.074448,3.4377918,2.006877198329596
1.5659529,-5.9607215,3.7361107,1.989057933751202
1.1780162,-5.8149767,4.0192466,1.971202003334468
0.8025967,-5.6381555,4.283784,1.953327201048579
0.42767963,-5.412858,4.54069,1.935466890785741
0.06199119,-5.152928,4.7944136,1.917646768514475
-0.27964297,-4.856009,5.0407815,1.899882813706339
-0.5974955,-4.5261855,5.285292,1.882172180120581
-0.88351214,-4.16873,5.5246344,1.864488517288392
-1.1321787,-3.7742229,5.7639117,1.846803304437748
-1.345438,-3.35934,6.006368,1.829116630351591
-1.5181177,-2.9279163,6.25179,1.811445136017199
-1.6454356,-2.4693127,6.5031095,1.793796497581847
-1.7227268,-2.00551,6.750792,1.77614399512667
-1.7594947,-1.5310293,7.0062923,1.758442989675545
-1.736384,-1.0527639,7.258659,1.740683884722438
-1.658136,-0.5732898,7.5117397,1.722876600305457
-1.5347403,-0.09415108,7.769617,1.705042842096636
-1.3682371,0.35803697,8.02028,1.687191064206814
-1.1503642,0.7961758,8.263379,1.669308045798837
-0.8849074,1.218603,8.502108,1.651399128327072
-0.57174563,1.609756,8.722287,1.633481325968128
-0.22083399,1.9754122,8.932323,1.615567144058372
0.15650108,2.2997246,9.113,1.597679066516143
0.57005596,2.5930595,9.276373,1.579835537862881
1.0100989,2.8544588,9.418881,1.562025834731662
1.4669049,3.0750318,9.53222,1.544233157734732
1.9490463,3.256117,9.608249,1.526452387348185
2.4506643,3.406926,9.662152,1.508696528880912
2.956521,3.518502,9.679837,1.490970964316215
3.4628615,3.5923064,9.655455,1.473268328360514
3.9647987,3.6347334,9.595411,1.45559110057233
4.457143,3.651767,9.502785,1.437963065336737
4.9492664,3.6412787,9.360602,1.420415055377094
5.420919,3.6142426,9.184418,1.402963318495541
5.8703985,3.5774653,8.97778,1.38560237084027
6.303633,3.5308561,8.727442,1.368332150374012
6.710409,3.4843647,8.449634,1.351147409684595
7.086347,3.4373226,8.129923,1.334048316892702
7.4363604,3.3955786,7.78475,1.317055296777876
7.7557635,3.3651128,7.412974,1.300173401812691
8.029494,3.3459535,7.0176497,1.283401106355332
8.2807045,3.3413577,6.596001,1.266741679031342
8.49607,3.3512876,6.166756,1.250194291574956
8.674484,3.3784082,5.721245,1.233773289557993
8.82394,3.4215407,5.268354,1.217504520761515
8.938067,3.4790332,4.8115945,1.201390114299829
9.025715,3.55169,4.344224,1.185414627200651
9.080957,3.638629,3.8753123,1.169571816968964
9.1093235,3.738748,3.4056282,1.153871535582429
9.111359,3.8474245,2.9467678,1.138332776972224
9.086523,3.964597,2.4954185,1.122969458980076
9.046712,4.090046,2.047553,1.107794160093912
8.985263,4.2203145,1.6096655,1.092834648983108
8.904135,4.3532295,1.1808201,1.078115372991872
8.810014,4.4873137,0.7609838,1.063641245048114
8.697821,4.622529,0.34749025,1.049413766987179
8.571767,4.7548203,-0.058564205,1.035429128529388
8.420544,4.8847623,-0.45511004,1.021675713733369
8.2664585,5.0124216,-0.84744674,1.008150317603291
8.095739,5.136409,-1.2313495,0.9948672169513332
7.912629,5.2554736,-1.6065979,0.98184458953485
7.717245,5.369134,-1.9704703,0.9690752129337304
7.5106416,5.4807653,-2.3355742,0.9565524388444232
7.303818,5.5857997,-2.6880543,0.944287667850264
7.073429,5.6862936,-3.0349565,0.9323003186656652
6.8347163,5.7802362,-3.372401,0.9206081806116526
6.5891194,5.8692822,-3.6996834,0.9092233875703588
6.332999,5.9524813,-4.0166616,0.8981598305530305
6.0691805,6.031471,-4.3249474,0.8874270289117747
5.800328,6.1058083,-4.623447,0.8770337275003215
5.525894,6.17724,-4.918351,0.866999252221619
5.246549,6.245499,-5.2043896,0.8573399894725149
4.970745,6.30969,-5.4833026,0.8480731904438582
4.6978517,6.370982,-5.749363,0.8392199512693436
4.409458,6.434425,-6.03486,0.8307975839626806
4.12294,6.4944487,-6.3066173,0.8228188579267106
3.839313,6.553966,-6.5778885,0.8152920801383727
3.547338,6.613263,-6.8517466,0.8082227699301284
3.279122,6.670599,-7.117089,0.8016116412640809
3.0079513,6.7294164,-7.390378,0.7954561473062156
2.743506,6.7886267,-7.667585,0.7897609841517348
2.4823034,6.8486266,-7.9504933,0.784537162869432
2.2371597,6.9099083,-8.240622,0.7798026278764387
2.0085428,6.971807,-8.534842,0.7755541653301716
1.8007559,7.03398,-8.832581,0.7717759198535968
1.6165252,7.0992193,-9.146606,0.7684675349705375
1.4564879,7.161231,-9.449165,0.7656359842380407
1.3163716,7.223366,-9.753967,0.7632831360656307
1.1780181,7.2801056,-10.034668,0.7614017981630451
1.0625083,7.328473,-10.27789,0.7599842703350563
0.9705688,7.3669767,-10.470782,0.7590350097868694
0.91168886,7.39494,-10.612686,0.7585612587200351
-5.496292,3.0684063,-2.835746,3.950719157634032
-5.5290494,2.931613,-2.878327,3.890650992447245
-5.564689,2.769511,-2.930061,3.832730122395656
-5.6049,2.5707598,-2.9935775,3.776965922568246
-5.6494575,2.346748,-3.0640752,3.72336177746298
-5.699201,2.1030505,-3.1374257,3.671912772072147
-5.752616,1.8514537,-3.209798,3.622582417637692
-5.8068876,1.6084697,-3.2764022,3.575310163616503
-5.8646836,1.3636267,-3.3393877,3.530030146233756
-5.925104,1.1198115,-3.3983846,3.486667133127931
-5.98627,0.8822903,-3.452152,3.445127584328369
-6.0499253,0.6408147,-3.5046968,3.405302343176572
-6.1130652,0.39871788,-3.5552986,3.367072933163604
-6.177993,0.1588948,-3.6030276,3.330315399970284
-6.236069,-0.08101367,-3.6524742,3.294901676916867
-6.290449,-0.32775018,-3.7047935,3.260713687061192
-6.3357573,-0.5825992,-3.7632084,3.227651206055842
-6.3659406,-0.8364894,-3.8286712,3.195627195933831
-6.376415,-1.0939616,-3.905692,3.164557815014737
-6.3636484,-1.3502047,-3.9937425,3.134359947503242
-6.3246045,-1.6021847,-4.0937767,3.104968528714708
-6.2598367,-1.8541751,-4.206626,3.076346204505101
-6.171314,-2.0932994,-4.3256044,3.04845637772726
-6.059477,-2.3254318,-4.4516153,3.021253770545801
-5.929214,-2.5482457,-4.581351,2.994685003041952
-5.7861185,-2.7550225,-4.7086706,2.968691075713308
-5.628749,-2.9516528,-4.834749,2.943214766192705
-5.4549074,-3.142115,-4.961245,2.918215371232312
-5.2716784,-3.3251197,-5.084705,2.893653315363901
-5.0843277,-3.4943542,-5.2010517,2.869478972614728
-4.8832684,-3.6592453,-5.3153567,2.845641670339513
-4.6716375,-3.816398,-5.4249277,2.822100419533206
-4.450441,-3.9659846,-5.528768,2.798835777714039
-4.2256503,-4.105394,-5.625248,2.775850106253193
-3.9860704,-4.238342,-5.7165885,2.753125838185127
-3.7395637,-4.36492,-5.7998276,2.730625919894687
-3.4875405,-4.484958,-5.8740363,2.708337932664801
-3.2278748,-4.5965805,-5.9401746,2.686272879711344
-2.963446,-4.697615,-5.994261,2.664415919255259
-2.6898797,-4.7882457,-6.0349636,2.642716132429046
-2.4037893,-4.8725004,-6.0655713,2.621125375300836
-2.1210196,-4.9454203,-6.082327,2.599621762763106
-1.8209883,-5.0124555,-6.086937,2.578182328699409
-1.5146325,-5.0733128,-6.074363,2.556751083852629
-1.2118626,-5.124858,-6.047264,2.535268675344649
-0.89701945,-5.170642,-6.0021615,2.513716328658168
-0.5837936,-5.2084055,-5.938138,2.492111033964665
-0.27520752,-5.238024,-5.854108,2.470493731832145
0.03236579,-5.260928,-5.746515,2.448915577680681
0.34119046,-5.2776937,-5.6170835,2.427409405478072
0.6437325,-5.2879825,-5.4633636,2.405979604959912
0.93375003,-5.2930627,-5.289807,2.384615166579971
1.2160921,-5.293221,-5.0923457,2.363290009432475
1.4866163,-5.2888975,-4.8626585,2.341963739384679
1.7388353,-5.281438,-4.6144056,2.320612616012567
1.9810358,-5.2717223,-4.33624,2.299227626602713
2.201143,-5.261016,-4.0378957,2.277813795293406
2.399457,-5.250603,-3.7206392,2.256389399840807
2.568647,-5.2406096,-3.3862655,2.234963516499333
2.715163,-5.2319074,-3.0267646,2.213522203738291
2.8322196,-5.224717,-2.655385,2.192060282251274
2.9208398,-5.2194676,-2.2597272,2.170593594857038
2.976243,-5.2145977,-1.8600945,2.149119954740416
2.998192,-5.2107806,-1.4446896,2.127627442934803
2.9868565,-5.204404,-1.023872,2.106128248782971
2.9428263,-5.1960583,-0.59034956,2.084615301153003
2.867362,-5.1820307,-0.15478948,2.063064284893863
2.7586854,-5.159326,0.28109103,2.041447467051909
2.619303,-5.1225085,0.7083782,2.019746700909994
2.4486704,-5.07017,1.1355851,1.997992448741003
2.2516005,-4.9992867,1.5540923,1.976259017086623
2.0351598,-4.907229,1.9594178,1.954589908116025
1.7950283,-4.786701,2.3559966,1.932968033380719
1.540279,-4.634611,2.7399833,1.91136259677114
1.273432,-4.449551,3.119569,1.889753512215813
1.0015028,-4.2349725,3.4926693,1.868120687035363
0.7292501,-3.9843602,3.8603966,1.846444453772393
0.46796557,-3.699072,4.215553,1.824709534767851
0.23248053,-3.39086,4.552311,1.80290296877442
0.016911818,-3.0460176,4.884874,1.78102767345256
-0.1677091,-2.6730976,5.2076907,1.759100801566451
-0.3156658,-2.27186,5.5256586,1.737137494528375
-0.41959664,-1.850543,5.833316,1.715135372556563
-0.48220828,-1.4129777,6.137114,1.693074344982827
-0.49036184,-0.9565394,6.438669,1.670947056195728
-0.44381824,-0.4897127,6.737596,1.6487732507321
-0.34345615,-0.038664434,7.018994,1.626561057685408
-0.1783677,0.40723288,7.288483,1.604297068253815
0.042001862,0.839561,7.5462375,1.581981697267797
0.32360014,1.2557628,7.7908106,1.559628744321599
0.65990937,1.6433339,8.013596,1.537263755377558
1.0424258,1.9959878,8.20885,1.514925682488813
1.4634181,2.3010902,8.365123,1.492649189131684
1.9254346,2.572967,8.4953375,1.470439364804963
2.4058456,2.7926571,8.580189,1.448290326527213
2.9157417,2.9719813,8.626621,1.426209034294019
3.428729,3.1089234,8.63339,1.404205236930156
3.9494238,3.1983988,8.57618,1.382296770537262
4.475259,3.259369,8.478007,1.360508990962982
4.9931736,3.2853103,8.316241,1.338870423046226
5.4945736,3.2914853,8.107256,1.317404563065279
5.967312,3.2799072,7.835366,1.29611760515638
6.4146013,3.2638664,7.5181236,1.275010097367015
6.8203135,3.2510905,7.16114,1.254098270855053
7.180419,3.2477,6.761007,1.233403542361237
7.500883,3.2574189,6.319213,1.21292395578976
7.775471,3.285219,5.8446636,1.192637529178439
8.008592,3.3351328,5.3505335,1.172528997182086
8.195113,3.4056141,4.8305306,1.152592658449265
8.333389,3.498512,4.29318,1.132823909027485
8.426195,3.6125374,3.7434504,1.113215788542811
8.476767,3.744504,3.1899555,1.093763432542503
8.475867,3.8903296,2.6417272,1.074483191399597
8.448389,4.0486283,2.0962555,1.055406183963962
8.387174,4.214016,1.5621243,1.036562284403292
8.2918,4.381286,1.0419805,1.017989873731474
8.169091,4.5517178,0.5257825,0.9997405458432422
8.022128,4.720515,0.019619217,0.9818566985330532
7.8498583,4.8838396,-0.4719676,0.9643570622478712
7.6538815,5.0443068,-0.96070874,0.9472483294944588
7.4399796,5.197328,-1.4346851,0.9305439330427634
7.207352,5.3427625,-1.892337,0.9142709966391313
6.9463944,5.481601,-2.347439,0.8984651173139977
6.680458,5.6124325,-2.7892582,0.8831620460091114
6.3891745,5.7333136,-3.2180676,0.8683905952674948
6.0901494,5.8414197,-3.6187713,0.8541772884761775
5.764619,5.945317,-4.0169334,0.8405438206621813
5.434791,6.0423946,-4.401065,0.8275099742287716
5.0957265,6.1355057,-4.782472,0.8150966115327147
4.757291,6.2217097,-5.144405,0.8033170702143245
4.411786,6.304055,-5.499197,0.7921732429896555
4.0533767,6.3844366,-5.855112,0.7816600496295807
3.69613,6.462629,-6.2055945,0.7717801222266695
3.335591,6.5402164,-6.557327,0.7625506038031953
2.985133,6.6171756,-6.908432,0.753995131820491
2.6375017,6.694447,-7.2640896,0.7461402780719479
2.2977571,6.773556,-7.631382,0.7390119961110816
1.9697086,6.8530183,-8.003337,0.7326299152214689
1.6659266,6.93485,-8.388912,0.7270127472714674
1.3998296,7.0167174,-8.777546,0.722173987929577
1.1645494,7.098233,-9.16749,0.718111636061898
0.96176034,7.174627,-9.535085,0.7148252520838043
0.80192894,7.244416,-9.874352,0.7123300075349102
0.6916598,7.302683,-10.160519,0.7106503457640276
0.6217816,7.34497,-10.367768,0.7098059055131071
2.7932787,-0.93063486,-0.042167246,2.941874374444934
2.783447,-0.949374,0.025723856,2.855253628076156
2.7703826,-0.9716242,0.11321161,2.772442748225932
2.7529645,-0.99992734,0.22714792,2.693418475968699
2.7296581,-1.035809,0.37472495,2.618041381041365
2.6999092,-1.0780053,0.5551679,2.546084629544475
2.6645842,-1.1242112,0.75837487,2.477266509954346
2.6249182,-1.1701171,0.9726383,2.411289698398584
2.5807834,-1.2134914,1.1939038,2.347880011336284
2.5310013,-1.2530103,1.4236753,2.286773016048735
2.4732833,-1.2870126,1.6667823,2.227717760887662
2.4060972,-1.3124905,1.9262191,2.170512784701211
2.330739,-1.3268687,2.1982107,2.115017645039886
2.2433941,-1.3263743,2.494335,2.061119153075647
2.1470723,-1.3041941,2.8066635,2.008709561250334
2.044945,-1.2549336,3.1321905,1.957667762678476
1.9374721,-1.1723086,3.4795253,1.907862046612864
1.836532,-1.0496281,3.8279824,1.859212101032564
1.7477527,-0.8827629,4.1839714,1.81166869500228
1.6808426,-0.6708881,4.542569,1.765128881795811
1.6461856,-0.41041028,4.9060626,1.719451755112738
1.6596042,-0.11723282,5.2523146,1.674493485812443
1.7290455,0.21301788,5.59147,1.630144721173296
1.870017,0.5629863,5.9022746,1.586392074378149
2.0833676,0.9223081,6.180003,1.54329022621355
2.3731654,1.2813303,6.415797,1.50084269094684
2.7406466,1.6274805,6.595493,1.459017448350965
3.1646042,1.9419084,6.70486,1.417792946645998
3.6489995,2.2237875,6.7285404,1.377190044060766
4.1759,2.470791,6.6558614,1.337236186047614
4.7178183,2.6811604,6.4800763,1.297897218087179
5.255615,2.861743,6.193172,1.259137730762644
5.7598906,3.0225627,5.7972035,1.220993019613678
6.2164254,3.177951,5.294605,1.183531398977534
6.5931606,3.337385,4.706206,1.146821792432412
6.891105,3.5135393,4.0411663,1.110910491322447
7.0804343,3.7108765,3.318438,1.075822193929232
7.1641088,3.935657,2.5403593,1.04159538860911
7.1512537,4.1808496,1.7376451,1.008308757558552
7.043872,4.4484525,0.89087504,0.976079920837113
6.873169,4.7141614,0.06170708,0.9450130665762584
6.611967,4.9788456,-0.7651693,0.915177018418504
6.286434,5.227374,-1.5587261,0.8866733369475089
5.8765063,5.4636617,-2.3484387,0.8596681306119355
5.4287405,5.673674,-3.0853243,0.8343221501270103
4.9167857,5.8640113,-3.8009214,0.8107446033950136
4.3673544,6.0424314,-4.503822,0.7890458943235659
3.7868888,6.204427,-5.1744847,0.7693603227808229
3.1505413,6.367425,-5.8749895,0.7518278110992738
2.5165217,6.5265236,-6.5735188,0.7365845742117205
1.8905405,6.6861277,-7.2881494,0.7237370892232368
1.2832524,6.8554416,-8.064507,0.713362214037829
0.8059382,7.022449,-8.840489,0.7055276572609979
0.48742273,7.1722827,-9.546116,0.7002911044550142
0.35356754,7.2792563,-10.061382,0.6976753290255171
